xc,delta_rss,rss_global,rss_split,beta_global,beta_low,beta_high,n_low,n_high
10.3989898989899,0.05161069259653628,1.677841581244762,1.6262308886482257,0.07970522118178264,0.09223052162978672,0.24168855776534182,75,17
10.3989898989899,0.06557145087640737,1.6393843532751189,1.5738129023987115,0.07532764251333066,0.08264631071284718,0.2482843298110697,71,21
10.308080808080808,0.10211693227968621,1.4921288728933828,1.3900119406136966,0.06685362728228024,0.06387325045358466,0.29279797878465874,63,29
10.297979797979798,0.12777026250607615,1.8690459934672121,1.741275730961136,0.05373546839729821,0.04441441224971288,-0.18556777104522032,70,22
10.3989898989899,0.11926313665835742,1.4437564316882263,1.324493295029869,0.06775648317256172,0.06728947120034458,0.36120218684598376,66,26
10.186868686868687,0.07695836860415306,1.7395923761944214,1.6626340075902684,0.0728025187090487,0.06552450238024352,-0.08430393674551838,66,26
10.186868686868687,0.023232167698498785,1.9645074666420803,1.9412752989435815,0.06101678814135208,0.044108702382369525,0.02738074446859978,66,26
10.3989898989899,0.16790502369535631,2.080703852723736,1.9127988290283795,0.0826424046451344,0.08358110997653974,0.5332368231626247,74,18
10.3989898989899,0.10077059071061689,1.5427935481623842,1.4420229574517673,0.07143082895535821,0.06788377997394658,0.4175459116941458,76,16
9.5,0.09110086836455178,2.0213181163326333,1.9302172479680815,0.06706650408857563,0.031228333129617297,0.00647755839007419,46,46
10.186868686868687,0.04749728947331766,2.1195712264501516,2.072073936976834,0.07080481421843393,0.04274308363827464,0.0803230723035113,61,31
10.308080808080808,0.11261305858655102,1.8113048905472475,1.6986918319606965,0.05291566976428757,0.08711649616358945,0.11003492410932092,65,27
10.3989898989899,0.12601949361043863,1.9018385818941468,1.7758190882837082,0.05981077300719931,0.09107603752804865,0.13198103835370023,66,26
9.742424242424242,0.03143246740178274,1.5549822625914085,1.5235497951896257,0.07235832394093973,0.09883085405302552,0.10038181838315047,65,27
10.186868686868687,0.05237521300679404,1.9601443880463743,1.9077691750395802,0.03107256103068195,0.010833697857518426,-0.050324634116487146,64,28
10.186868686868687,0.057129359796734835,1.9522939057286166,1.8951645459318818,0.07458768617654786,0.05395304956467018,0.016579066925403067,59,33
10.186868686868687,0.08408038526731554,1.476207869100461,1.3921274838331454,0.0704547086035643,0.0787860428652052,-0.0687225182665924,51,41
10.287878787878787,0.1006513436533012,1.5271177309470914,1.4264663872937902,0.07453238942181786,0.07294760197461476,0.26556353254254506,66,26
10.186868686868687,0.26775598698489267,2.2408025529398,1.9730465659549075,0.0533770452182314,0.004290791216813767,-0.09760431031721167,70,22
10.3989898989899,0.041008898053162435,1.752892581110677,1.7118836830575146,0.04839854932052341,0.061715566843374106,0.1436574233440138,65,27
10.186868686868687,0.12277090805516622,2.2388430464957425,2.1160721384405763,0.03917057313608239,0.015692565960271184,-0.08393381384352852,62,30
10.186868686868687,0.2060024565313756,1.94280531626664,1.7368028597352645,0.09402517938254969,0.0720735512916192,-0.07924368502091313,67,25
10.3989898989899,0.06674715057038694,1.7271669735134085,1.6604198229430216,0.08595618822818431,0.09492833166179399,0.26431130965748906,75,17
10.3989898989899,0.11016708738740522,1.5330887375462623,1.422921650158857,0.026906899086896325,0.05670685895357443,-0.0005114008249121999,73,19
10.237373737373737,0.05722241555493213,1.6455277310993588,1.5883053155444267,0.06869780607276105,0.0483993123044387,-0.025788380248779465,66,26
10.166666666666666,0.06071473504005276,2.0722275871713975,2.011512852131345,0.04073088046527136,0.009171438408419181,0.014592902148128528,60,32
10.075757575757576,0.33013698981906425,1.7533757687124782,1.423238778893414,0.05611197322494851,0.020698118517958136,-0.18432628854178293,59,33
10.035353535353535,0.1725610611307149,1.6763425499112368,1.5037814887805219,0.07448296487992662,0.011778352356886856,0.01695818971975702,58,34
10.186868686868687,0.20038510023949607,2.3478086281745805,2.1474235279350844,0.07621863257334487,0.06520505691665585,-0.12378470454507232,55,37
10.3989898989899,0.08963625071756853,1.5717638243055587,1.4821275735879902,0.06963950890163258,0.07454140247588986,0.2802984785713405,71,21
9.722222222222221,0.06650649390657515,2.597039316614952,2.530532822708377,0.07485489590327145,0.11548079039562559,0.12597754514969003,51,41
9.5,0.024660630223649393,1.739280980287495,1.7146203500638455,0.07762043556938669,0.04765217310711772,0.06343083979865397,51,41
